zipcode,ZipState,PctUrban,TotPop10,MedianAge,pctBlackAlone,pctAsianAlone,pctHispanicAlone,MedianHHInc,college_plus,unempRate,HHSize,weight
61310,Illinois,0,3970,45.2,0,0.2,4.5,48817,11.7,4.5,2.42,0.842550874
61311,Illinois,0,232,58.3,0,0,4.5,41250,20.6,15,1.89,0.539128046
61312,Illinois,0,474,42.2,0,0.6,2.1,58750,12.4,11.3,2.59,0.626233965
61313,Illinois,0,282,48.7,0,0,0,53571,9,5.6,2.63,0.799262101
61314,Illinois,0,807,42.4,0,0,1.9,53875,10.2,1.4,2.48,0.91691979
61318,Illinois,0,700,36.2,0,0,3.5,55865,14.6,6.5,2.72,0.776768947
61319,Illinois,0,1293,41.1,0,1.5,6.6,58793,17.7,2.5,2.5,0.873906521
61320,Illinois,77.3,710,45.9,1.5,0.7,1.1,60962,14,5.6,2.47,1.010856645
61321,Illinois,0,282,29.8,0,0,0.4,53125,10.2,5.9,2.36,0.745339198
61325,Illinois,0,1073,37.3,0,0.3,4.6,62768,14.5,5.4,2.79,0.797771957
61326,Illinois,0,2452,42.9,1.1,0,5.6,45762,14.7,10.5,2.19,0.665529226
61327,Illinois,0,1235,48.3,0.7,0,8.5,62667,7.9,7.4,2.35,0.723800908
61329,Illinois,89.6,1303,40.3,0.6,0.8,4.5,50750,24.5,7.2,2.4,1.029637964
61330,Illinois,0,1483,42.4,0.1,0.3,2.1,58813,13.9,1.5,2.69,0.919274282
61333,Illinois,0,381,42,0,0.7,3,51346,26.7,3.6,2.53,0.851344046
61334,Illinois,0,741,33,0.6,0.3,7.2,56250,18.3,5,2.69,0.832024745
61335,Illinois,0,532,50.1,0,0,0.4,70694,6,4.9,2.59,0.761597391
61336,Illinois,0,628,30.9,0.6,0,0.5,43681,23,2.5,3.37,1.024149131
61337,Illinois,0,478,34.6,1.7,0,3.2,44125,7.2,9.2,2.84,0.775956893
61341,Illinois,59.2,8234,42.5,0,0.8,4,49871,12.1,7.2,2.45,0.93826358
61342,Illinois,78.1,9216,39.1,0.4,0.1,24,50386,15.4,5.5,2.56,1.218700223
61344,Illinois,0,374,41.4,0.6,0,1.6,39583,11.2,4.5,2.13,0.836166523
61345,Illinois,0,846,50.3,0.1,0.5,3.5,40909,20.1,5.5,2.13,0.800851093
61348,Illinois,85.2,4696,40.7,7.6,0.3,1.4,58565,14.4,8.6,2.49,0.995751734
61349,Illinois,0,977,39.4,0,0,1.1,49327,14.7,4.6,2.61,0.839752796
61350,Illinois,85,24246,42.7,2.8,0.9,6.4,50595,19.1,7.5,2.39,1.039433955
61353,Illinois,0,1333,38.3,0.9,0,1.7,61667,13.2,11.5,2.74,0.629586628
61354,Illinois,95.9,10870,44.9,1.1,1.8,5.1,52000,20.5,6.7,2.31,1.064358041
61356,Illinois,71.3,11281,46.6,0.6,0.5,3.9,47376,21.2,4.6,2.23,1.05680929
61358,Illinois,0,478,50,0,0,0,52386,11,1.5,2.05,0.84850254
61360,Illinois,0,3393,35.8,0,0,5.5,58906,15.5,6.4,2.82,0.787699345
61361,Illinois,0,1409,38.6,0,0,0.3,46450,15,5.3,2.85,0.856168884
61362,Illinois,86.5,5911,39.6,1.7,0.9,13.3,46414,14.1,5.8,2.36,1.170512542
61364,Illinois,88.4,20133,39.3,1,0.2,10.9,45565,10.6,7,2.5,1.141535562
61367,Illinois,0,864,43.4,0,0,10.7,49917,11.1,2.4,2.27,0.914915883
61368,Illinois,0,1489,50.2,0,1.9,1.5,53393,17.8,6.1,2.41,0.754594493
61369,Illinois,0,1711,45.3,1.6,0,11.6,44125,15.5,4.4,2.26,0.891092246
61370,Illinois,0,1460,38.5,0,0,5.7,57750,15.6,6.4,2.74,0.785862151
61373,Illinois,57.2,2031,46.5,0,1.1,7.1,60543,19,8.1,2.43,0.863248542
61375,Illinois,0,1156,50.6,0.1,0.3,0.2,57989,22.8,2.5,2.46,0.846648066
61376,Illinois,0,2280,40.6,0.4,2.5,4.9,56100,23.7,5.2,2.48,0.784866694
61377,Illinois,0,1457,40.2,0,1.5,2.7,43836,15.1,4.5,2.54,0.865006334
61378,Illinois,0,512,37.5,0,0,4.2,51042,22.2,1.2,2.79,0.979243921
61379,Illinois,0,1359,43,0,2.4,1.5,39659,3.7,4.3,2.49,0.892002875
61401,Illinois,93,34788,40.4,11.5,1.1,7,36163,17.1,5.5,2.14,1.31424793
61410,Illinois,86.6,3912,44.2,2.6,0,0.7,41566,9.6,3.2,2.25,1.238830512
61411,Illinois,0,378,64.1,0,0,0,43203,7.2,6.2,2.22,0.783440046
61412,Illinois,0,1321,40,0.2,0,0.4,46414,24.3,4.3,2.57,0.848664748
61413,Illinois,0,1075,54.6,0,0,0.9,50893,19.9,3.3,2.09,0.805169115
61414,Illinois,0,854,31.8,0,0.4,2.3,46250,15.8,3.1,2.86,0.934267986
61415,Illinois,0,1747,51.2,0,1.7,2.5,51466,22.3,3.7,2.28,0.817984499
61417,Illinois,0,259,59.7,0,6.6,0,31629,6.7,4.5,1.87,0.829483358
61418,Illinois,0,673,50,0,0,0,56838,20,1.4,2.13,0.83856877
61420,Illinois,0,1067,51.9,0,0,0,42826,13.5,3.7,2.01,0.817441322
61421,Illinois,0,1392,36,0.4,0.4,1.3,47011,15.9,8.1,2.65,0.749624066
61422,Illinois,89.1,3416,42.4,1.4,0,1.3,34254,14.6,5.5,2.12,1.163053167
61423,Illinois,0,682,44.7,0,0,0,50777,6.9,8,2.32,0.70389604
61425,Illinois,5.2,483,53,0,0,0,104022,21.3,0,2.27,0.785905734
61427,Illinois,0,2329,46.9,1.9,0.2,1.7,48352,14.2,5.9,2.36,0.793951405
61428,Illinois,0,986,54.5,0,1.4,0,62121,32.5,4.1,1.99,0.710393668
61430,Illinois,73.3,828,46.4,2.7,0,0.9,50750,12.6,4.9,2.32,1.062684422
61431,Illinois,0,371,41.4,0,0,0.6,41250,11.5,5,2.84,0.899788227
61432,Illinois,0,676,38.3,0,0,0,53042,21.7,2.6,2.45,0.853433587
61434,Illinois,0,3312,45.4,0.4,1,2.1,42152,15.7,3.4,2.2,0.865379337
61435,Illinois,0,116,52.4,0,0,0,55972,17.2,0,2.29,0.917740525
61436,Illinois,0,951,44.6,0,0,0,50313,19.9,4.9,2.55,0.812859077
61437,Illinois,0,818,44.6,0,1.3,1.1,57500,21.3,4.1,2.33,0.780198019
61438,Illinois,0,760,46,0.4,0,1.8,61417,32.7,3.8,2.35,0.779110678
61440,Illinois,0,766,41.8,0.5,0,1.5,45859,24.4,1.3,2.31,0.923129124
61441,Illinois,0,897,48.9,0,0,0.8,50066,12.3,1.6,2.29,0.89654884
61442,Illinois,0,762,52.8,0,0,0.3,35568,3.4,8,1.85,0.716033651
61443,Illinois,90.5,14214,39.7,3.5,0.3,11.1,39597,15.1,6.4,2.35,1.216348946
61447,Illinois,0,924,45.3,0.4,0,0.2,41083,16.8,5.3,2.34,0.824145168
61448,Illinois,79.4,3823,43.6,0,0,0.2,51821,16.7,1.9,2.43,1.189297595
61449,Illinois,0,512,48.5,0.4,0,1.1,42833,19.9,4.5,2.43,0.856564757
61450,Illinois,0,1742,46.5,0,0.7,0.7,37656,18.8,3.6,2.28,0.886606881
61451,Illinois,0,393,44.9,0,0,0,47500,11.8,5.7,2.8,0.838419537
61452,Illinois,0,293,43.8,0,0,0.8,44250,5.2,2,2.6,0.963190956
61453,Illinois,0,781,39.1,0.8,3.5,1.1,48611,11.5,4.2,2.52,0.843590717
61454,Illinois,0,725,53,0,0,1.5,46688,12,7.2,2.16,0.728399617
61455,Illinois,90.3,22086,23.8,6.8,3.3,3.4,31540,43.6,5.6,2.01,1.166920086
61458,Illinois,0,822,42.9,0,0,0,70250,25,4.4,2.62,0.760286637
61459,Illinois,0,433,42,0,0,7.2,40750,9.7,8.3,2.42,0.778538608
61460,Illinois,0,291,58.8,0,0,5.6,72250,25.1,6.3,2.09,0.670679666
61462,Illinois,82.9,11643,35.8,2.7,0.5,12.4,35567,17,7.7,2.41,1.16372562
61465,Illinois,0,1213,46.3,0,0.7,1.3,60750,17.5,5.6,2.29,0.727445574
61466,Illinois,0,342,50.2,0,0,0,60417,21.6,4.3,2.49,0.786119668
